Country_Name,Region,Image_URL,Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Tunisia,Africa,https://public.flourish.studio/country-flags/svg/tn.svg,TUN,,,,,,0.991047619,1.040952381,1.085714286,1.214666667,1.289904762,1.439238095,1.685217059,2.23747642,2.730787476,3.545933562,4.32861049,4.507929104,5.109324009,5.96804421,7.188191882,8.744134354,8.428513568,8.13340105,8.350176783,8.254891864,8.41018574,9.01813602,9.696271268,10.096292842,10.102075213,12.290568182,13.074782609,15.497286296,14.608946896,15.632463424,18.030876599,19.587322786,20.74636043,21.803372267,22.943685719,21.473261837,22.066031834,23.14215376,27.453007373,31.183059012,32.273007554,34.377310293,38.914078352,44.860969077,43.45493594,46.206331261,48.122838145,47.311196335,48.683848564,50.271342086,45.780069047,44.360775649,42.163974956,42.570270107,41.804581484,41.620349986
Turkey,Asia,https://public.flourish.studio/country-flags/svg/tr.svg,TUR,13.995067818,7.988888889,8.922222222,10.355555556,11.177777778,11.966666667,14.1,15.644444444,17.5,19.466666667,17.086956522,16.256619964,20.431095406,25.724381625,35.599913836,44.633707243,51.280134554,58.676813687,65.147022486,89.394085658,68.789289566,71.04002014,64.546332581,61.678280115,59.989909458,67.234948265,75.728009963,87.172789528,90.852814005,107.143,150.676,150.028,158.459,180.17,130.69,169.486,181.476,189.835,275.967,256.386,274.303,201.751,240.253,314.592,408.876,506.308,557.058,681.337,770.462,649.273,776.993,838.763,880.556,957.783,938.953,864.317,869.693,858.996,778.472,761.004,719.955
Turkmenistan,Asia,https://public.flourish.studio/country-flags/svg/tm.svg,TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33135882,3.010982414,3.006988217,3.189539641,,1.6,3.34,2.564705882,2.483809524,2.378759975,2.450374945,2.605660026,2.450513196,2.904732773,3.534803922,4.461978499,5.977560877,6.838351088,8.103901996,10.276674365,12.664165103,19.271523179,20.214385965,22.583157895,29.233333333,35.164210526,39.19754386,43.524210526,35.799714286,36.169428571,37.926285714,40.765428571,45.231428571,
Turks and Caicos Islands,Americas,https://public.flourish.studio/country-flags/svg/tc.svg,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3587448,0.36670791,0.40975364,0.48559881,0.57864576,0.72189147,0.77348974,0.86268363,0.70317575,0.68678781,0.72878957,0.727161,0.754238,0.84107,0.94207,1.032452,1.022365,1.113178,1.197415,0.924583
Tuvalu,Oceania,https://public.flourish.studio/country-flags/svg/tv.svg,TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00882444774,0.009365165913999999,0.009742949471,0.009630762954,0.01088682556,0.01102594514,0.01233484623,0.01270090545,0.012757632869999999,0.013687141109999999,0.013742057050000001,0.01319654495,0.01545099424,0.01823107854,0.02153493161,0.021839098890000002,0.02290286145,0.027030374030000002,0.03029021976,0.02710107628,0.03182351862,0.03871181021,0.03767177469,0.03750907511,0.03729060754,0.035492074219999996,0.03654779958,0.04061925199,0.04258816497,0.04727146333,0.0488555502
UAE,Asia,https://public.flourish.studio/country-flags/svg/ae.svg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,Africa,https://public.flourish.studio/country-flags/svg/ug.svg,UGA,0.4230083857,0.441524109,0.44901257860000005,0.5161477986999999,0.5890566037999999,0.8848739496,0.9257703081,0.9676470587999999,1.037815126,1.169047619,1.260084034,1.417787115,1.491596639,1.702521008,2.100142653,2.359555556,2.4473,2.936470588,2.42026087,2.139025,1.24461,1.3373,2.1775,2.240333333,3.615647477,3.519666339,3.923232122,6.269511615,6.508931652,5.276480986,4.304398866,3.321729057,2.85745786,3.220439044,3.990430447,5.755818947,6.044585327,6.269333313,6.584815847,5.998563258,6.193246837,5.840503869,6.178563591,6.606884391,7.939487474,9.239221859,9.977647645,11.902564401,14.440404021,25.127805566,26.673441667,27.871725206,27.305915761,28.915786997,32.612397758,32.387183845,29.203988815,30.744473912,32.927025573,35.353060634,37.600368181
UK,Europe,https://public.flourish.studio/country-flags/svg/gb.svg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ukraine,Europe,https://public.flourish.studio/country-flags/svg/ua.svg,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.087795107,74.703706817,82.709199437,81.393535306,,71.9,65.607522124,52.543387167,48.214751924,44.558075977,50.150400172,41.883241478,31.580960682,32.375280321,39.309580983,43.956369917,52.010238716,67.220154164,89.239370109,111.885,148.734,188.111,121.553,141.21,169.333,182.592,190.499,133.503,91.030959455,93.355993629,112.091,130.891,153.883,155.499
Uruguay,Americas,https://public.flourish.studio/country-flags/svg/uy.svg,URY,1.242289239,1.547388781,1.710004407,1.539681491,1.975701816,1.890769326,1.809183975,1.59772108,1.59367533,2.004435484,2.137096774,2.807258065,2.189418001,3.964295673,4.090209682,3.538283322,3.667161241,4.114667063,4.910257283,7.181185278,10.163020116,11.048335541,9.178802163,5.102281256,4.850241442,4.732017873,5.880112788,7.36749408,8.213515459,8.438951476,9.298839655,11.205971155,12.878199881,15.002106518,17.474647792,19.297663097,20.515543039,23.96982301,25.385928189,23.983945191,22.823255802,20.898788417,13.606494599,12.045631093,13.68632989,17.362857684,19.579457966,23.410572634,30.366213119,31.660911277,40.284481652,47.962439304,51.264390116,57.531233351,57.236013086,53.274304222,57.23665249,64.233966861,64.515038268,61.231149881,53.62882744
United States,Americas,https://public.flourish.studio/country-flags/svg/us.svg,USA,543.3,563.3,605.1,638.6,685.8,743.7,815.0,861.7,942.5,1019.9,1073.3,1164.85,1279.11,1425.38,1545.24,1684.9,1873.41,2081.83,2351.6,2627.33,2857.31,3207.04,3343.79,3634.04,4037.61,4338.98,4579.63,4855.22,5236.44,5641.58,5963.14,6158.13,6520.33,6858.56,7287.24,7639.75,8073.12,8577.55,9062.82,9630.66,10252.3,10581.8,10936.4,11458.2,12213.7,13036.6,13814.6,14451.9,14712.8,14448.9,14992.1,15542.6,16197.0,16784.8,17527.2,18238.3,18745.1,19543.0,20611.9,21433.2,20953.0
Uzbekistan,Asia,https://public.flourish.studio/country-flags/svg/uz.svg,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.360607918,13.677622222,12.941297376,13.099013836,12.899156991,13.350468917,13.948892216,14.744603774,14.988971211,17.078465982,13.760513969,11.401421329,9.687788513,10.134453435,12.030023548,14.307509839,17.330833853,22.311393928,29.549438884,33.689223673,49.765676402,60.178909297,67.517349212,73.180036692,80.845384375,86.196265192,86.138288615,62.081323299,52.633143808,59.907674027,59.929951114
Vanuatu,Oceania,https://public.flourish.studio/country-flags/svg/vu.svg,VUT,,,,,,,,,,,,,,,,,,,,0.11925883529999999,0.1211854976,0.1137817958,0.1145019125,0.11738955420000001,0.1444825154,0.1318564207,0.1264989353,0.1394641735,0.1583513684,0.1540132021,0.1688792072,0.2013341691,0.2090888246,0.2004918532,0.2337013015,0.2493332501,0.2613700445,0.2727712091,0.2622934107,0.2680069727,0.27201469310000004,0.2579268817,0.2625965978,0.3144713281,0.3649968691,0.3949625523,0.4393767941,0.5163929225,0.590748237,0.5926225024,0.6707132081,0.7701533042,0.7478396977,0.7583044662,0.7723157212999999,0.7308705817000001,0.7808896059,0.8800435537000001,0.9147279081,0.9345216046,0.8815479286
"Venezuela, RB",Americas,https://public.flourish.studio/country-flags/svg/ve.svg,VEN,7.779090909,8.189090909,8.946969697,9.753333333,8.099318182,8.427777778,8.781333333,9.25,10.034444444,10.285111111,11.561111111,12.986590909,13.977727273,17.035581395,26.100930233,27.464651163,31.419534884,36.210697674,39.31627907,48.310930233,59.116511628,66.32744186,67.736744186,67.55627907,60.010285714,61.965466667,60.391604938,48.029034483,60.226413793,43.526253602,48.598315565,53.476971831,60.401798246,60.065011013,58.418666667,77.407726244,70.543211119,85.843534589,91.331203433,97.976886247,117.141,122.904,92.893587734,83.620628582,112.453,145.51,183.478,230.364,315.953,329.788,393.192,316.482,381.286,371.005,482.359,,,,,,
Vietnam,Asia,https://public.flourish.studio/country-flags/svg/vn.svg,VNM,,,,,,,,,,,,,,,,,,,,,,,,,,14.094687821,26.33661625,36.65810885,25.423812649,6.293304975,6.471740806,9.61336952,9.866990236,13.180953598,16.286433533,20.736164459,24.657470575,26.843700442,27.20960205,28.683659007,31.172518403,32.685198735,35.064105501,39.552513316,45.427854693,57.633255618,66.371664817,77.414425532,99.130304099,106.015,115.932,135.539,155.82,171.222,186.205,193.241,205.276,223.78,245.214,261.921,271.158
Virgin Islands (U.S.),Americas,https://public.flourish.studio/country-flags/svg/vi.svg,VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.262,3.443,3.797,4.428,4.484,4.784,4.244,4.201,4.324,4.223,4.089,3.738,3.565,3.663,3.798,3.794,3.9,4.068,
West Bank and Gaza,Asia,https://public.flourish.studio/country-flags/svg/ps.svg,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8433,3.2828,3.4096,3.7598,4.0678,4.2712,4.3136,4.0037,3.5558,3.968,4.6031,5.1257,5.3483,5.8157,7.3104,8.0857,9.6815,11.1861,12.2084,13.5155,13.9897,13.9724,15.4054,16.128,16.2766,17.1335,15.5613
"Yemen, Rep.",Asia,https://public.flourish.studio/country-flags/svg/ye.svg,YEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.647119229,5.93037037,6.463649985,5.368270615,4.167356037,4.258788725,5.785685311,6.838557384,6.325141676,7.641102523,9.65243618,9.861560095,10.694628092,11.777966673,13.872791659,16.746344766,19.061978586,21.650532264,26.910851362,25.130274124,30.906749533,32.726417212,35.401341663,40.415235702,43.228585321,42.445102387,31.317365269,26.840128755,21.606140907,,
Zambia,Africa,https://public.flourish.studio/country-flags/svg/zm.svg,ZMB,0.713,0.6962857143,0.6931428571,0.7187142857000001,0.8394285713999999,1.082857143,1.264285714,1.368,1.605857143,1.965714286,1.825285714,1.687,1.910714286,2.268714286,3.121833333,2.618666667,2.746714286,2.483,2.813375,3.3255,3.8295,3.872666667,3.994777778,3.216307692,2.739444444,2.281258065,1.661948718,2.269894737,3.713614458,3.998637681,3.285217391,3.378882353,3.181921788,3.273237853,3.656647744,3.807067122,3.597220962,4.303281932,3.537683046,3.404311977,3.60068304,4.094480988,4.193845678,4.901839731,6.221077675,8.331870169,12.756858899,14.056957976,17.910858638,15.328342304,20.265559484,23.459515276,25.50306042,28.037239463,27.141023558,21.251216799,20.958412538,25.873601261,26.311590297,23.308667781,18.110631358
Zimbabwe,Africa,https://public.flourish.studio/country-flags/svg/zw.svg,ZWE,1.0529904,1.0966466,1.1176016,1.1595117,1.217138,1.3114358,1.2817495,1.397002,1.4795999,1.7479988,1.8842063,2.1787163,2.6777294,3.3093536,3.9821614,4.3713007,4.318372,4.3643821,4.3516005,5.1774594,6.6788682,8.0113738,8.5397007,7.764067,6.3521259,5.6372593,6.2175237,6.7412151,7.8147841,8.2863227,8.7838167,8.6414817,6.7514722,6.5638133,6.890675,7.1112707,8.5531466,8.5295716,6.4019682,6.8580131,6.6899576,6.7773847,6.3421164,5.7275918,5.8055984,5.7552152,5.4438965,5.2919501,4.4157028,9.6657933,12.0416552,14.1019203,17.1148499,19.09102,19.4955196,19.9631206,20.5486781,17.584890937,18.115543791,19.284289739,18.051170799
